date,staff_id,shift,available,preferred_shift,availability_reason
2024-12-11,S008,Dinner,True,Dinner,Regular availability
2024-12-12,S008,Lunch,True,Dinner,Regular availability
2024-12-12,S008,Dinner,True,Dinner,Regular availability
2024-12-13,S008,Lunch,True,Dinner,Regular availability
2024-12-13,S008,Dinner,True,Dinner,Regular availability
2024-12-14,S008,Lunch,True,Dinner,Regular availability
2024-12-14,S008,Dinner,True,Dinner,Regular availability
2024-12-15,S008,Lunch,True,Dinner,Regular availability
2024-12-15,S008,Dinner,True,Dinner,Regular availability
2024-12-16,S008,Lunch,True,Dinner,Regular availability
2024-12-16,S008,Dinner,True,Dinner,Regular availability
2024-12-17,S999,Lunch,True,Dinner,Regular availability
2024-12-17,S008,Dinner,True,DINNER,Regular availability
2024-12-18,S008,Lunch,True,Dinner,Regular availability
2024-12-18,S008,Dinner,True,Dinner,Regular availability
2024-12-19,S008,Lunch,True,Dinner,Regular availability
2024-12-19,S008,Dinner,True,Dinner,Regular availability
2024-12-20,S008,Lunch,True,Dinner,Regular availability
2024-12-20,S008,Dinner,True,Dinner,Regular availability
2024-12-21,S008,Lunch,True,Lunch,Regular availability
2024-12-21,S008,Dinner,True,Dinner,Regular availability
2024-12-22,S008,Lunch,True,Dinner,Regular availability
2024-12-22,S008,Dinner,True,Dinner,Regular availability
2024-12-23,S008,Lunch,True,Dinner,Regular availability
2024-12-23,S008,Dinner,True,Dinner,Regular availability
2024-12-24,S008,Lunch,True,Dinner,Regular availability
2024-12-24,S008,Dinner,True,Dinner,Regular availability
2024-12-25,S008,Lunch,True,Dinner,Regular availability
2024-12-25,S008,Dinner,True,Flexible,Regular availability
2024-12-26,S008,Lunch,False,Dinner,Time off
2024-12-26,S008,Dinner,True,Dinner,Regular availability
2024-12-27,S008,Lunch,True,Dinner,Regular availability
2024-12-27,S008,Dinner,True,Dinner,Regular availability
2024-12-28,S008,Lunch,False,Dinner,School
2024-12-28,S008,Dinner,True,Dinner,Regular availability
2024-12-29,S008,Lunch,True,Dinner,Regular availability
2024-12-29,S008,Dinner,False,Dinner,Sickness
2024-12-30,S008,Lunch,False,Dinner,Time off
2024-12-30,S008,Dinner,True,Dinner,Regular availability
2024-12-31,S008,Lunch,True,Dinner,Regular availability
2024-12-31,S008,Dinner,True,Dinner,Regular availability
2025-01-01,S008,Lunch,True,Dinner,Regular availability
2025-01-01,S008,Dinner,True,Dinner,Regular availability
2025-01-02,S008,Lunch,False,Dinner,Personal
2025-01-02,S008,Dinner,True,Dinner,Regular availability
2025-01-03,S008,Lunch,False,Dinner,Time off
2025-01-03,S008,Dinner,True,Dinner,Regular availability
2025-01-04,S008,Lunch,True,Dinner,Regular availability
2025-01-04,S008,Dinner,True,Dinner,Regular availability
2025-01-05,S008,Lunch,False,Dinner,School
2025-01-05,S008,Dinner,True,Dinner,Regular availability
2025-01-06,S008,Lunch,True,Dinner,Regular availability
2025-01-06,S008,Dinner,True,Dinner,Regular availability
2025-01-07,S008,Lunch,True,Dinner,Regular availability
2025-01-07,S008,Dinner,True,Dinner,Regular availability
2025-01-08,S008,Lunch,False,Dinner,Personal
2025-01-08,S008,Dinner,True,Dinner,Regular availability
2025-01-09,S008,Lunch,True,Dinner,Regular availability
2025-01-09,S008,Dinner,True,Dinner,Regular availability
2025-01-10,S008,Lunch,False,Dinner,Personal
2025-01-10,S008,Dinner,True,Dinner,Regular availability
2025-01-11,S008,Lunch,True,Dinner,Regular availability
2025-01-11,S008,Dinner,False,Dinner,Personal
2025-01-12,S008,Lunch,True,Dinner,Regular availability
2025-01-12,S008,Dinner,True,Dinner,Regular availability
2025-01-13,S008,Lunch,True,Dinner,Regular availability
2025-01-13,S008,Dinner,True,Dinner,Regular availability
2025-01-14,S008,Lunch,False,Dinner,School
2025-01-14,S008,Dinner,True,Dinner,Regular availability
2025-01-15,S008,Lunch,False,Dinner,Time off
2025-01-15,S008,Dinner,True,Dinner,Regular availability
2025-01-16,S008,Lunch,True,Dinner,Regular availability
2025-01-16,S008,Dinner,True,Dinner,Regular availability
2025-01-17,S008,Lunch,True,Dinner,Regular availability
2025-01-17,S008,Dinner,True,Dinner,Regular availability
2025-01-18,S008,Lunch,True,Dinner,Regular availability
2025-01-18,S008,Dinner,True,Dinner,Regular availability
2025-01-19,S008,Lunch,False,Lunch,School
2025-01-19,S008,Dinner,True,Dinner,Regular availability
2025-01-20,S008,Lunch,True,Dinner,Regular availability
2025-01-20,S008,Dinner,True,Dinner,Regular availability
2025-01-21,S008,Lunch,False,Dinner,Time off
2025-01-21,S008,Dinner,True,Dinner,Regular availability
2025-01-22,S008,Lunch,True,Dinner,Regular availability
2025-01-22,S008,Dinner,True,Dinner,Regular availability
2025-01-23,S008,Lunch,True,Dinner,Regular availability
2025-01-23,S008,Dinner,True,Dinner,Regular availability
2025-01-24,S008,Lunch,False,Dinner,Time off
2025-01-24,S008,Dinner,True,Dinner,Regular availability
2025-01-25,S008,Lunch,True,Dinner,Regular availability
2025-01-25,S008,Dinner,True,Dinner,Regular availability
2025-01-26,S008,Lunch,False,Dinner,Time off
2025-01-26,S008,Dinner,True,Dinner,Regular availability
2025-01-27,S008,Lunch,False,Dinner,Personal
2025-01-27,S008,Dinner,True,Dinner,Regular availability
2025-01-28,S008,Lunch,True,Dinner,Regular availability
2025-01-28,S008,Dinner,True,Dinner,Regular availability
2025-01-29,S008,Lunch,True,Dinner,Regular availability
2025-01-29,S008,Dinner,True,Dinner,Regular availability
2025-01-30,S008,Lunch,False,Dinner,School
2025-01-30,S008,Dinner,True,Dinner,Regular availability
2025-01-31,S008,Lunch,True,Flexible,Regular availability
2025-01-31,S008,Dinner,True,Dinner,Regular availability
2025-02-01,S008,Lunch,True,Dinner,Regular availability
2025-02-01,S008,Dinner,True,Dinner,Regular availability
2025-02-02,S008,Lunch,No,Dinner,Regular availability
2025-02-02,S008,Dinner,True,Dinner,Regular availability
2025-02-03,S008,Lunch,True,Dinner,Regular availability
2025-02-03,S008,Dinner,True,Dinner,Regular availability
2025-02-04,S008,Lunch,True,Dinner,Regular availability
2025-02-04,S008,Dinner,True,Dinner,Regular availability
2025-02-05,S008,Lunch,True,Dinner,Regular availability
2025-02-05,S008,Dinner,True,Dinner,Regular availability
2025-02-06,S008,Lunch,True,Dinner,Regular availability
2025-02-06,S008,Dinner,True,Dinner,Regular availability
2025-02-07,S008,Lunch,True,Dinner,Regular availability
2025-02-07,S008,Dinner,True,Dinner,Regular availability
2025-02-08,S008,Lunch,True,Dinner,Regular availability
2025-02-08,S008,Dinner,True,Dinner,Regular availability
2025-02-09,S008,Lunch,True,Dinner,Regular availability
2025-02-09,S008,Dinner,True,Dinner,Regular availability
2025-02-10,S008,Lunch,True,Dinner,Regular availability
2025-02-10,S008,Dinner,True,Dinner,Regular availability
2025-02-11,S008,Lunch,True,Dinner,Regular availability
2025-02-11,S008,Dinner,True,Dinner,Regular availability
2025-02-12,S008,Lunch,True,Dinner,Regular availability
2025-02-12,S008,Dinner,True,Dinner,Regular availability
2025-02-13,S008,Lunch,True,Dinner,Regular availability
2025-02-13,S008,Dinner,True,Dinner,Regular availability
2025-02-14,S008,Lunch,False,Dinner,Time off
2025-02-14,S008,Dinner,True,Dinner,Regular availability
2025-02-15,S008,Lunch,False,Dinner,Personal
2025-02-15,S008,Dinner,False,Dinner,Time off
2024-02-31,S008,Lunch,True,Dinner,Regular availability
2025-02-16,S008,Dinner,True,Dinner,Regular availability
2025-02-17,S008,Lunch,True,Dinner,Regular availability
2025-02-17,S008,Dinner,True,Lunch,Regular availability
2025-02-18,S008,Lunch,True,Dinner,Regular availability
2025-02-18,S008,Dinner,True,Dinner,Regular availability
2025-02-19,S008,Lunch,True,Dinner,Regular availability
2025-02-19,S008,Dinner,True,Dinner,Regular availability
2025-02-20,S008,Lunch,True,Dinner,Regular availability
2025-02-20,S008,Dinner,True,Dinner,Regular availability
2025-02-21,S008,Lunch,True,Dinner,Regular availability
2025-02-21,S008,Dinner,True,Dinner,Regular availability
2025-02-22,S008,Lunch,False,Dinner,Time off
2025-02-22,S008,Dinner,True,Dinner,Regular availability
2025-02-23,S008,Lunch,True,Dinner,Regular availability
2025-02-23,S008,Dinner,True,Dinner,Regular availability
2025-02-24,S008,Lunch,False,Dinner,Personal
2025-02-24,S008,Dinner,True,Dinner,Regular availability
2025-02-25,S008,Lunch,True,Dinner,Regular availability
2025-02-25,S008,Dinner,False,Dinner,Personal
2025-02-26,S008,Lunch,False,Dinner,Personal
2025-02-26,S008,Dinner,True,Dinner,Regular availability
2025-02-27,S008,Lunch,True,Dinner,Regular availability
2025-02-27,S008,Dinner,True,Dinner,Regular availability
2025-02-28,S008,Lunch,True,Dinner,Regular availability
2025-02-28,S008,Dinner,True,Dinner,Regular availability
2025-03-01,S008,Lunch,True,Dinner,Regular availability
2025-03-01,S008,Dinner,True,Dinner,Regular availability
2025-03-02,S008,Lunch,True,Dinner,Regular availability
2025-03-02,S008,Dinner,False,Dinner,Time off
2025-03-03,S008,Lunch,True,Dinner,Regular availability
2025-03-03,S008,Dinner,True,Dinner,Regular availability
2025-03-04,S008,Lunch,False,Dinner,Time off
2025-03-04,S008,Dinner,True,Dinner,Regular availability
2025-03-05,,Lunch,True,Dinner,Regular availability
2025-03-05,S008,Dinner,True,Dinner,Regular availability
2025-03-06,S008,Lunch,True,Dinner,Regular availability
2025-03-06,S008,Dinner,True,Dinner,Regular availability
2025-03-07,S008,Lunch,True,Dinner,Regular availability
2025-03-07,S008,Dinner,True,Dinner,Regular availability
2025-03-08,S008,Lunch,True,Lunch,Regular availability
2025-03-08,S008,Dinner,True,Dinner,Regular availability
2025-03-09,S008,Lunch,False,Dinner,Time off
2025-03-09,S008,Dinner,True,Dinner,Regular availability
2025-03-10,S008,Lunch,False,Dinner,Time off
2025-03-10,S008,Dinner,True,Dinner,Regular availability
2025-03-11,S008,Lunch,False,Dinner,School
2025-03-11,S008,Dinner,True,Dinner,Regular availability
2025-03-12,S008,Lunch,True,Dinner,Regular availability
2025-03-12,S008,Dinner,True,Dinner,Regular availability
2025-03-13,S008,Lunch,True,Dinner,Regular availability
2025-03-13,S008,Dinner,True,Dinner,Regular availability
2025-03-14,S008,Lunch,True,Dinner,Regular availability
2025-03-14,S008,Dinner,True,Dinner,Regular availability
2025-03-15,S008,Lunch,True,Dinner,Regular availability
2025-03-15,S008,Dinner,True,Dinner,Regular availability
2025-03-16,S008,Lunch,False,Dinner,Time off
2025-03-16,S008,Dinner,True,Dinner,Regular availability
2025-03-17,S008,Lunch,True,Dinner,Regular availability
2025-03-17,S008,Dinner,True,Dinner,Regular availability
2025-03-18,S008,Lunch,True,Dinner,Regular availability
2025-03-18,S008,Dinner,True,Dinner,Regular availability
2025-03-19,S008,Lunch,True,Dinner,Regular availability
2025-03-19,S008,Dinner,True,Dinner,Regular availability
2025-03-20,S008,Lunch,True,Dinner,Regular availability
2025-03-20,S008,Dinner,True,Dinner,Regular availability
2025-03-21,S008,Lunch,True,Dinner,Regular availability
2025-03-21,S008,Dinner,N,Dinner,Regular availability
2025-03-22,S008,Lunch,True,Dinner,Regular availability
2025-03-22,S008,Dinner,True,Dinner,Regular availability
2025-03-23,S008,Lunch,True,Lunch,Regular availability
2025-03-23,S008,Dinner,True,Dinner,Regular availability
2025-03-24,S008,Lunch,True,Dinner,Regular availability
2025-03-24,S008,Dinner,True,Dinner,Regular availability
2025-03-25,S008,Lunch,False,Dinner,School
2025-03-25,S008,Dinner,True,Dinner,Regular availability
2025-03-26,S008,Lunch,True,Dinner,Regular availability
2025-03-26,S008,Dinner,True,Dinner,Regular availability
2025-03-27,S008,Lunch,True,Dinner,Regular availability
2025-03-27,S008,Dinner,True,Dinner,Regular availability
2025-03-28,S008,Lunch,False,Dinner,Time off
2025-03-28,S008,Dinner,True,Dinner,Regular availability
2025-03-29,S008,Lunch,True,Dinner,Regular availability
2025-03-29,S008,Dinner,True,Dinner,Regular availability
2025-03-30,S008,Lunch,False,Dinner,Time off
2025-03-30,S008,Dinner,True,Dinner,Regular availability
2025-03-31,S008,Lunch,True,Dinner,Regular availability
2025-03-31,S008,Dinner,True,Dinner,Regular availability
2025-04-01,S008,Lunch,True,Dinner,Regular availability
2025-04-01,S008,Dinner,True,Dinner,Regular availability
2025-04-02,S008,Lunch,True,Dinner,Regular availability
2025-04-02,S008,Dinner,True,Dinner,Regular availability
2025-04-03,S008,Lunch,True,Dinner,Regular availability
2025-04-03,S008,Dinner,True,Dinner,Regular availability
2025-04-04,S008,Lunch,True,Dinner,Regular availability
2025-04-04,S008,Dinner,True,Dinner,Regular availability
2025-04-05,S008,Lunch,True,Dinner,Regular availability
2025-04-05,S008,Dinner,True,Dinner,Regular availability
2025-04-06,S008,Lunch,True,Dinner,Regular availability
2025-04-06,S008,Dinner,True,Dinner,Regular availability
2025-04-07,S008,Lunch,False,Dinner,
2025-04-07,S008,Dinner,True,Dinner,Regular availability
2025-04-08,S008,Lunch,True,Dinner,Regular availability
2025-04-08,S008,Dinner,True,Dinner,Regular availability
2025-04-09,S008,Lunch,True,Dinner,Regular availability
2025-04-09,S008,Dinner,True,Dinner,Regular availability
2025-04-10,S008,Lunch,True,Dinner,Regular availability
2025-04-10,S008,Dinner,True,Dinner,Regular availability
2025-04-11,S008,Lunch,True,Lunch,Regular availability
2025-04-11,S008,Dinner,True,Dinner,Regular availability
2025-04-12,S008,Lunch,True,Dinner,Regular availability
2025-04-12,S008,Dinner,True,Dinner,Regular availability
2025-04-13,S008,Lunch,True,Dinner,Regular availability
2025-04-13,S008,Dinner,True,Dinner,Regular availability
2025-04-14,S008,Lunch,True,Dinner,Regular availability
2025-04-14,S008,Dinner,True,Dinner,Regular availability
2025-04-15,S008,Lunch,False,Dinner,School
2025-04-15,S008,Dinner,True,Dinner,Regular availability
2025-04-16,S008,Lunch,True,Dinner,Regular availability
2025-04-16,S008,Dinner,True,Dinner,Regular availability
2025-04-17,S008,Lunch,False,Dinner,Time off
2025-04-17,S008,Dinner,True,Dinner,Regular availability
2025-04-18,S008,Lunch,True,Dinner,Regular availability
2025-04-18,S008,Dinner,True,Dinner,Regular availability
2025-04-19,S008,Lunch,True,Dinner,Regular availability
2025-04-19,S008,Dinner,True,Dinner,Regular availability
2025-04-20,S008,Lunch,True,Dinner,Regular availability
2025-04-20,S008,Dinner,True,Dinner,Regular availability
2025-04-21,S008,Lunch,True,Dinner,Regular availability
2025-04-21,S008,Dinner,True,Dinner,Regular availability
2025-04-22,S008,Lunch,True,Dinner,Regular availability
2025-04-22,S008,Dinner,True,Dinner,Regular availability
2025-04-23,S008,Lunch,True,Dinner,Regular availability
2025-04-23,S008,Dinner,True,Dinner,Regular availability
2025-04-24,S008,Lunch,True,Dinner,Regular availability
2025-04-24,S008,Dinner,True,Dinner,Regular availability
2025-04-25,S008,Lunch,True,Dinner,Regular availability
2025-04-25,S008,Dinner,True,Dinner,Regular availability
2025-04-26,S008,Lunch,True,Dinner,Regular availability
2025-04-26,S008,Dinner,True,Dinner,Regular availability
2025-04-27,S008,Lunch,True,Dinner,Regular availability
2025-04-27,S008,Dinner,True,Dinner,Regular availability
2025-04-28,S008,Lunch,True,Dinner,Regular availability
2025-04-28,S008,Dinner,True,Dinner,Regular availability
2025-04-29,S008,Lunch,True,Dinner,Regular availability
2025-04-29,S008,Dinner,True,Dinner,Regular availability
2025-04-30,S008,Lunch,True,Dinner,Regular availability
2025-04-30,S008,Dinner,True,Dinner,Regular availability
2025-05-01,S008,Lunch,False,Dinner,Time off
2025-05-01,S008,Dinner,True,Dinner,Regular availability
2025-05-02,S008,Lunch,N,Dinner,Regular availability
2025-05-02,S008,Dinner,True,Dinner,Regular availability
2025-05-03,S008,Lunch,True,Dinner,Regular availability
2025-05-03,S008,Dinner,True,Dinner,Regular availability
2025-05-04,S008,Lunch,True,Dinner,Regular availability
2025-05-04,S008,Dinner,True,Dinner,Regular availability
2025-05-05,S008,Lunch,False,Dinner,Time off
2025-05-05,S008,Dinner,True,Dinner,Regular availability
2025-05-06,S008,Lunch,False,Dinner,Time off
2025-05-06,S008,Dinner,False,Dinner,Time off
2025-05-07,S008,Lunch,False,Dinner,Personal
2025-05-07,S008,Dinner,True,Dinner,Regular availability
2025-05-08,S008,Lunch,False,Dinner,Personal
2025-05-08,S008,Dinner,True,Dinner,Regular availability
2025-05-09,S008,Lunch,False,Dinner,School
2025-05-09,S008,Dinner,True,Dinner,Regular availability
2025-05-10,S008,Lunch,True,Dinner,Regular availability
2025-05-10,S008,Dinner,False,Dinner,Personal
2025-05-11,S008,Lunch,False,Dinner,Time off
2025-05-11,S008,Dinner,True,Dinner,Regular availability
2025-05-12,S008,Lunch,True,Dinner,Regular availability
2025-05-12,S008,Dinner,True,Dinner,Regular availability
2025-05-13,S008,Lunch,True,Dinner,Regular availability
2025-05-13,S008,Dinner,True,Dinner,Regular availability
2025-05-14,S008,Lunch,True,Dinner,Regular availability
2025-05-14,S008,Dinner,True,Dinner,Regular availability
2025-05-15,S008,Lunch,False,Dinner,Time off
2025-05-15,S008,Dinner,True,Dinner,Regular availability
2025-05-16,S008,Lunch,True,Dinner,Regular availability
2025-05-16,S008,Dinner,True,Dinner,Regular availability
2025-05-17,S008,Lunch,True,Dinner,Regular availability
2025-05-17,S008,Dinner,True,Dinner,Regular availability
2025-05-18,S008,Lunch,True,Dinner,Regular availability
2025-05-18,S008,Dinner,True,Dinner,Regular availability
2025-05-19,S008,Lunch,False,Dinner,Personal
2025-05-19,S008,Dinner,True,Dinner,Regular availability
2025-05-20,S008,Lunch,True,Dinner,Regular availability
2025-05-20,S008,Dinner,True,Dinner,Regular availability
2025-05-21,S008,Lunch,True,Dinner,Regular availability
2025-05-21,S008,Dinner,True,Dinner,Regular availability
2025-05-22,S008,Lunch,True,Dinner,Regular availability
2025-05-22,S008,Dinner,True,Dinner,Regular availability
2025-05-23,S008,Lunch,True,Dinner,Regular availability
2025-05-23,S008,Dinner,True,Dinner,Regular availability
2025-05-24,S008,Lunch,False,Dinner,School
2025-05-24,S008,Dinner,True,Dinner,Regular availability
2025-05-25,S008,Lunch,False,Flexible,School
2025-05-25,S008,Dinner,True,Dinner,Regular availability
2025-05-26,S008,Lunch,True,Dinner,Regular availability
2025-05-26,S008,Dinner,True,Dinner,Regular availability
2025-05-27,S008,Lunch,True,Dinner,Regular availability
2025-05-27,S008,Dinner,True,Dinner,Regular availability
2025-05-28,S008,Lunch,True,Dinner,Regular availability
2025-05-28,S008,Dinner,True,Dinner,Regular availability
2025-05-29,S008,Lunch,True,Dinner,Regular availability
2025-05-29,S008,Dinner,False,Dinner,Personal
2025-05-30,S008,Lunch,False,Dinner,Personal
2025-05-30,S008,Dinner,True,DINNER,Regular availability
2025-05-31,S008,Lunch,True,Dinner,Regular availability
2025-05-31,S008,Dinner,False,Dinner,Time off
2025-06-01,S008,Lunch,False,Dinner,Personal
2025-06-01,S008,Dinner,Unavailable,Dinner,Regular availability
2025-06-02,S008,Lunch,True,Dinner,Regular availability
2025-06-02,S008,Dinner,True,Dinner,Regular availability
2025-06-03,S008,Lunch,False,Dinner,Personal
2025-06-03,S008,Dinner,True,Dinner,Regular availability
2025-06-04,S008,Lunch,False,Dinner,Vacation
2025-06-04,S008,Dinner,True,Dinner,Regular availability
2025-06-05,S008,Lunch,False,Dinner,Personal
2025-06-05,S008,Dinner,True,Dinner,Regular availability
2025-06-06,S008,Lunch,False,Dinner,Personal
2025-06-06,S008,Dinner,True,Dinner,Regular availability
2025-06-07,S008,Lunch,False,Dinner,School
2025-06-07,S008,Dinner,True,Dinner,Regular availability
2025-06-08,S008,Lunch,True,Dinner,Regular availability
2025-06-08,S008,Dinner,True,Dinner,Regular availability
2025-06-09,S008,Lunch,True,Dinner,Regular availability
2025-06-09,S008,Dinner,True,Dinner,Regular availability
2025-06-10,S008,Lunch,False,Dinner,School
2025-06-10,S008,Dinner,True,Dinner,Regular availability
2025-06-11,S008,Lunch,True,Dinner,Regular availability
2025-06-11,S008,Dinner,True,Flexible,Regular availability
2025-06-12,S008,Lunch,False,Dinner,Time off
2025-06-12,S008,Dinner,True,Dinner,Regular availability
2025-06-13,S008,Lunch,True,Dinner,Regular availability
2025-06-13,S008,Dinner,True,Dinner,Regular availability
2025-06-14,S008,Lunch,True,Dinner,Regular availability
2025-06-14,S008,Dinner,False,Dinner,Personal
2025-06-15,S008,Lunch,True,Dinner,Regular availability
2025-06-15,S008,Dinner,True,Dinner,Regular availability
2025-06-16,S008,Lunch,True,Dinner,Regular availability
2025-06-16,S008,Dinner,True,Dinner,Regular availability
2025-06-17,S008,Lunch,True,Dinner,Regular availability
2025-06-17,S008,Dinner,True,Dinner,Regular availability
2025-06-18,S008,Lunch,True,Dinner,Regular availability
2025-06-18,S008,Dinner,True,Dinner,Regular availability
2025-06-19,S008,Lunch,True,Dinner,Regular availability
2025-06-19,S008,Dinner,True,Dinner,Regular availability
2025-06-20,S008,Lunch,False,Dinner,Personal
2025-06-20,S008,Dinner,True,Dinner,Regular availability
2025-06-21,S008,Lunch,True,Dinner,Regular availability
2025-06-21,S008,Dinner,True,Dinner,Regular availability
2025-06-22,S008,Lunch,True,Dinner,Regular availability
2025-06-22,S008,Dinner,True,Dinner,Regular availability
2025-06-23,S008,Lunch,True,Dinner,Regular availability
2025-06-23,S008,Dinner,True,Dinner,Regular availability
2025-06-24,S008,Lunch,False,Dinner,Personal
2025-06-24,S008,Dinner,True,Dinner,Regular availability
2025-06-25,S008,Lunch,True,Dinner,Regular availability
2025-06-25,S008,Dinner,True,Dinner,Regular availability
2025-06-26,S008,Lunch,True,Dinner,Regular availability
2025-06-26,S008,Dinner,True,Dinner,Regular availability
2025-06-27,S008,Lunch,True,Dinner,Regular availability
2025-06-27,S008,Dinner,True,Dinner,Regular availability
2025-06-28,S008,Lunch,False,Dinner,School
2025-06-28,S008,Dinner,True,Dinner,Regular availability
2025-06-29,S008,Lunch,True,Dinner,Regular availability
2025-06-29,S008,Dinner,True,Lunch,Regular availability
2025-06-30,S008,Lunch,True,Dinner,Regular availability
2025-06-30,S008,Dinner,True,Dinner,Regular availability
2025-07-01,S008,Lunch,True,Dinner,Regular availability
2025-07-01,S008,Dinner,True,Dinner,Regular availability
2025-07-02,S008,Lunch,False,Lunch,Vacation
2025-07-02,S008,Dinner,False,Dinner,Vacation
2025-07-03,S008,Lunch,True,Dinner,Regular availability
2025-07-03,S008,Dinner,True,Dinner,Regular availability
2025-07-04,S008,Lunch,True,Dinner,Regular availability
2025-07-04,S008,Dinner,True,Dinner,Regular availability
2025-07-05,S008,Lunch,False,Dinner,Vacation
2025-07-05,S008,Dinner,True,Flexible,Regular availability
2025-07-06,S008,Lunch,True,Dinner,Regular availability
2025-07-06,S008,Dinner,True,Dinner,Regular availability
2025-07-07,S008,Lunch,True,Dinner,Regular availability
2025-07-07,S008,Dinner,True,Dinner,Regular availability
2025-07-08,S008,Lunch,True,Dinner,Regular availability
2025-07-08,S008,Dinner,False,Dinner,School
2025-07-09,S008,Lunch,False,Dinner,Time off
2025-07-09,S008,Dinner,True,Dinner,Regular availability
2025-07-10,S008,Lunch,True,Dinner,Regular availability
2025-07-10,S008,Dinner,True,Dinner,Regular availability
2025-07-11,S008,Lunch,True,Dinner,Regular availability
2025-07-11,S008,Dinner,True,Dinner,Regular availability
2025-07-12,S008,Lunch,True,Dinner,Regular availability
2025-07-12,S008,Dinner,True,Dinner,Regular availability
2025-07-13,S008,Lunch,True,Dinner,Regular availability
2025-07-13,S008,Dinner,True,Dinner,Regular availability
2025-07-14,S008,Lunch,True,Dinner,Regular availability
2025-07-14,S008,Dinner,True,Dinner,Regular availability
2025-07-15,S008,Lunch,True,Dinner,Regular availability
2025-07-15,S008,Dinner,True,Dinner,Regular availability
2025-07-16,S008,Lunch,True,Dinner,Regular availability
2025-07-16,S008,Dinner,True,Dinner,Regular availability
2025-07-17,S008,Lunch,True,Dinner,Regular availability
2025-07-17,S008,Dinner,True,Dinner,Regular availability
2025-07-18,S008,Lunch,False,Dinner,Personal
2025-07-18,S008,Dinner,True,,Regular availability
2025-07-19,S008,Lunch,True,Dinner,Regular availability
2025-07-19,S008,Dinner,True,Dinner,Regular availability
2025-07-20,S008,Lunch,True,Dinner,Regular availability
2025-07-20,S008,Dinner,True,Dinner,Regular availability
2025-07-21,S008,Lunch,True,Dinner,Regular availability
2025-07-21,S008,Dinner,True,Dinner,Regular availability
2025-07-22,S008,Lunch,True,Dinner,Regular availability
2025-07-22,S008,Dinner,True,Dinner,Regular availability
2025-07-23,S008,Lunch,True,Flexible,Regular availability
2025-07-23,S008,Dinner,True,Dinner,Regular availability
2025-07-24,S008,Lunch,False,Dinner,School
2025-07-24,S008,Dinner,False,Dinner,Vacation
2025-07-25,S008,Lunch,True,Dinner,Regular availability
2025-07-25,S008,Dinner,True,Dinner,Regular availability
2025-07-26,S008,Lunch,True,Dinner,Regular availability
2025-07-26,S008,Dinner,True,Dinner,Regular availability
2025-07-27,S008,Lunch,True,Dinner,Regular availability
2025-07-27,S008,Dinner,True,Dinner,Regular availability
2025-07-28,S008,Lunch,True,Dinner,Regular availability
2025-07-28,S008,Dinner,True,Dinner,Regular availability
2025-07-29,S008,Lunch,True,Dinner,Regular availability
2025-07-29,S008,Dinner,True,Dinner,Regular availability
2025-07-30,S008,Lunch,True,Dinner,Regular availability
2025-07-30,S008,Dinner,True,Dinner,Regular availability
2025-07-31,S008,Lunch,True,Dinner,Regular availability
2025-07-31,S008,Dinner,True,Dinner,Regular availability
2025-08-01,S008,Lunch,True,Dinner,Regular availability
2025-08-01,S008,Dinner,True,Dinner,Regular availability
2025-08-02,S008,Lunch,True,Dinner,Regular availability
2025-08-02,S008,Dinner,True,Dinner,Regular availability
2025-08-03,S008,Lunch,False,Dinner,Personal
2025-08-03,S008,Dinner,True,Dinner,Regular availability
2025-08-04,S008,Lunch,True,Dinner,Regular availability
2025-08-04,S008,Dinner,True,Dinner,Regular availability
2025-08-05,S008,Lunch,False,Dinner,School
2025-08-05,S008,Dinner,True,Dinner,Regular availability
2025-08-06,S008,Lunch,True,Dinner,Regular availability
2025-08-06,S008,Dinner,True,Dinner,Regular availability
2025-08-07,S008,Lunch,True,Dinner,Regular availability
2025-08-07,S008,Dinner,True,Dinner,Regular availability
2025-08-08,S008,Lunch,False,Dinner,Time off
2025-08-08,S008,Dinner,False,Dinner,Time off
2025-08-09,S008,Lunch,True,DINNER,Regular availability
2025-08-09,S008,Dinner,False,Dinner,Vacation
2025-08-10,S008,Lunch,False,Dinner,Personal
2025-08-10,S008,Dinner,True,Dinner,Regular availability
2025-08-11,S008,Lunch,True,Dinner,Regular availability
2025-08-11,S008,Dinner,True,Dinner,Regular availability
2025-08-12,S008,Lunch,True,Dinner,Regular availability
2025-08-12,S008,Dinner,False,Dinner,School
2025-08-13,S008,Lunch,True,Dinner,Regular availability
2025-08-13,S008,Dinner,True,Dinner,Regular availability
2025-08-14,S008,Lunch,False,Dinner,School
2025-08-14,S008,Dinner,True,Dinner,Regular availability
2025-08-15,S008,Lunch,True,Dinner,
2025-08-15,S008,Dinner,True,Dinner,Regular availability
2025-08-16,S008,Lunch,True,Dinner,Regular availability
2025-08-16,S008,Dinner,True,Dinner,Regular availability
2025-08-17,S008,Lunch,True,Dinner,Regular availability
2025-08-17,S008,Dinner,True,Dinner,Regular availability
2025-08-18,S008,Lunch,True,Dinner,Regular availability
2025-08-18,S008,Dinner,True,Dinner,Regular availability
2025-08-19,S008,Lunch,True,Dinner,Regular availability
2025-08-19,S008,Dinner,True,Dinner,Regular availability
2025-08-20,S008,Lunch,True,Dinner,Regular availability
2025-08-20,S008,Dinner,True,Dinner,Regular availability
2025-08-21,S008,Lunch,False,Dinner,Personal
